"범죄별","처분결과별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"과실치사상","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"과실치사상","불기소","소녀범죄자 처분결과","명","4","9","10","9","7","10","8","6","9","7","13","13","13","10",
"과실치사상","기소유예","소녀범죄자 처분결과","명","-","1","3","2","2","4","1","2","3","1","2","","1","1",
"과실치사상","혐의없음","소녀범죄자 처분결과","명","-","3","1","1","1","-","-","1","3","1","4","","5","4",
"과실치사상","죄가안됨","소녀범죄자 처분결과","명","-","1","1","1","-","-","2","-","-","-","1","","1","-",
"과실치사상","공소권없음","소녀범죄자 처분결과","명","4","4","5","5","4","6","5","3","3","5","6","13","6","5",
"과실치사상","기소중지","소녀범죄자 처분결과","명","-","-","-","1","-","-","-","-","-","-","-","","-","-",
"과실치사상","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"과실치사상","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"업무상과실치사상","합계","소녀범죄자 처분결과","명","3","1","2","3","1","-","3","4","1","-","3","2","1","1",
"업무상과실치사상","기소","소녀범죄자 처분결과","명","1","-","-","-","-","-","-","-","-","-","1","1","-","-",
"업무상과실치사상","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"업무상과실치사상","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","1","1","-","-",
"업무상과실치사상","구약식","소녀범죄자 처분결과","명","1","-","-","-","-","-","-","-","-","-","-","","-","-",
"업무상과실치사상","소년보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","1","-","-","-","","-","-",
"업무상과실치사상","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"업무상과실치사상","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"업무상과실치사상","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"업무상과실치사상","불기소","소녀범죄자 처분결과","명","2","1","2","3","1","-","2","2","1","-","2","1","-","1",
"업무상과실치사상","기소유예","소녀범죄자 처분결과","명","2","1","2","3","-","-","2","1","-","-","2","1","-","1",
"업무상과실치사상","혐의없음","소녀범죄자 처분결과","명","-","-","-","-","1","-","-","1","1","-","-","","-","-",
"업무상과실치사상","죄가안됨","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"업무상과실치사상","공소권없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"업무상과실치사상","기소중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","1","1","-","-","-","","1","-",
"업무상과실치사상","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"업무상과실치사상","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"실화","합계","소녀범죄자 처분결과","명","5","12","16","11","6","11","9","6","6","11","11","10","12","18",
"실화","기소","소녀범죄자 처분결과","명","-","1","-","-","-","-","-","-","-","-","-","","-","1",
"실화","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"실화","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","1",
"실화","구약식","소녀범죄자 처분결과","명","-","1","-","-","-","-","-","-","-","-","-","","-","-",
"실화","소년보호송치","소녀범죄자 처분결과","명","1","-","2","2","-","1","2","1","-","-","-","1","1","4",
"실화","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"실화","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"실화","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"실화","불기소","소녀범죄자 처분결과","명","4","11","14","9","6","10","6","5","6","11","11","9","11","13",
"실화","기소유예","소녀범죄자 처분결과","명","4","10","10","9","5","8","6","5","2","9","10","9","11","11",
"실화","혐의없음","소녀범죄자 처분결과","명","-","-","4","-","-","2","-","-","4","2","-","","-","2",
"실화","죄가안됨","소녀범죄자 처분결과","명","-","1","-","-","1","-","-","-","-","-","-","","-","-",
"실화","공소권없음","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","1","","-","-",
"실화","기소중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"실화","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","1","-","-","-","-","","-","-",
"실화","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"기타형법범죄","합계","소녀범죄자 처분결과","명","78","107","176","134","212","189","348","404","442","498","625","767","720","771",
"기타형법범죄","기소","소녀범죄자 처분결과","명","10","17","24","10","29","4","25","30","40","33","33","46","54","48",
"기타형법범죄","구공판_구속","소녀범죄자 처분결과","명","1","-","1","-","-","-","1","2","1","-","-","2","1","-",
"기타형법범죄","구공판_불구속","소녀범죄자 처분결과","명","2","1","4","3","6","2","12","11","20","13","9","11","13","15",
"기타형법범죄","구약식","소녀범죄자 처분결과","명","7","16","19","7","23","2","12","17","19","20","24","33","40","33",
"기타형법범죄","소년보호송치","소녀범죄자 처분결과","명","11","21","26","19","39","56","89","94","110","88","125","156","145","160",
"기타형법범죄","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"기타형법범죄","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"기타형법범죄","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","1",
"기타형법범죄","불기소","소녀범죄자 처분결과","명","55","68","124","103","136","126","225","272","275","365","454","562","516","552",
"기타형법범죄","기소유예","소녀범죄자 처분결과","명","12","38","49","42","73","62","83","111","90","135","150","199","166","165",
"기타형법범죄","혐의없음","소녀범죄자 처분결과","명","38","14","34","34","26","35","65","63","66","95","129","140","178","186",
"기타형법범죄","죄가안됨","소녀범죄자 처분결과","명","1","1","3","3","5","1","4","8","9","3","5","5","7","12",
"기타형법범죄","공소권없음","소녀범죄자 처분결과","명","4","15","38","24","32","28","73","90","110","132","170","218","165","189",
"기타형법범죄","기소중지","소녀범죄자 처분결과","명","2","1","2","2","8","3","6","7","17","11","13","3","5","9",
"기타형법범죄","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","3","1","-","1","-","","-","1",
"기타형법범죄","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"명예","합계","소녀범죄자 처분결과","명","30","40","66","51","91","75","189","264","262","346","453","568","495","522",
"명예","기소","소녀범죄자 처분결과","명","3","2","6","2","12","-","8","11","10","16","18","25","35","30",
"명예","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"명예","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","2","-","-","-","-","","5","4",
"명예","구약식","소녀범죄자 처분결과","명","3","2","6","2","12","-","6","11","10","16","18","25","30","26",
"명예","소년보호송치","소녀범죄자 처분결과","명","1","7","5","4","13","16","44","48","48","40","67","96","73","93",
"명예","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"명예","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"명예","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"명예","불기소","소녀범죄자 처분결과","명","26","30","55","45","64","59","133","197","195","285","358","445","383","391",
"명예","기소유예","소녀범죄자 처분결과","명","1","11","5","11","24","18","27","55","51","96","107","136","100","84",
"명예","혐의없음","소녀범죄자 처분결과","명","20","3","10","7","6","15","30","46","30","58","76","91","118","117",
"명예","죄가안됨","소녀범죄자 처분결과","명","1","1","2","3","3","1","4","7","7","3","5","4","2","10",
"명예","공소권없음","소녀범죄자 처분결과","명","4","15","38","24","31","25","72","89","107","128","170","214","163","180",
"명예","기소중지","소녀범죄자 처분결과","명","-","1","-","-","2","-","1","7","9","5","10","2","4","7",
"명예","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","3","1","-","-","-","","-","1",
"명예","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"권리행사방해","합계","소녀범죄자 처분결과","명","2","-","6","-","3","3","7","5","5","3","6","14","31","50",
"권리행사방해","기소","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","1","2","2",
"권리행사방해","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","1","-",
"권리행사방해","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","1","1","-",
"권리행사방해","구약식","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","2",
"권리행사방해","소년보호송치","소녀범죄자 처분결과","명","-","-","-","-","2","-","2","5","3","2","3","6","12","13",
"권리행사방해","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"권리행사방해","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"권리행사방해","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"권리행사방해","불기소","소녀범죄자 처분결과","명","2","-","6","-","1","3","5","-","2","1","3","7","17","34",
"권리행사방해","기소유예","소녀범죄자 처분결과","명","-","-","4","-","-","-","2","-","-","-","2","3","7","18",
"권리행사방해","혐의없음","소녀범죄자 처분결과","명","2","-","2","-","1","1","3","-","2","1","1","4","6","8",
"권리행사방해","죄가안됨","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","4","-",
"권리행사방해","공소권없음","소녀범죄자 처분결과","명","-","-","-","-","-","2","-","-","-","-","-","","-","8",
"권리행사방해","기소중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","1",
"권리행사방해","참고인중지","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"권리행사방해","공소보류","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"신용업무경매","합계","소녀범죄자 처분결과","명","2","10","20","17","14","15","26","21","22","20","18","34","39","37",
"신용업무경매","기소","소녀범죄자 처분결과","명","-","2","2","3","2","1","2","4","3","2","-","3","4","4",
"신용업무경매","구공판_구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"신용업무경매","구공판_불구속","소녀범죄자 처분결과","명","-","-","-","-","-","-","1","2","-","-","-","","-","1",
"신용업무경매","구약식","소녀범죄자 처분결과","명","-","2","2","3","2","1","1","2","3","2","-","3","4","3",
"신용업무경매","소년보호송치","소녀범죄자 처분결과","명","-","1","2","1","1","4","7","4","5","9","2","12","13","7",
"신용업무경매","가정보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"신용업무경매","성매매보호송치","소녀범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"신용업무경매","아동보호송치","소녀범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
