"범죄별","처분결과별","항목","단위","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년",
"컴퓨터프로그램보호법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","구약식","소년범죄자 처분결과","명","1","3","11","-","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","소년보호송치","소년범죄자 처분결과","명","-","1","5","1","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","불기소","소년범죄자 처분결과","명","77","85","182","156","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","기소유예","소년범죄자 처분결과","명","6","23","72","78","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","혐의없음","소년범죄자 처분결과","명","2","-","3","-","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","죄가안됨","소년범죄자 처분결과","명","20","2","3","28","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","공소권없음","소년범죄자 처분결과","명","49","60","104","50","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","기소중지","소년범죄자 처분결과","명","2","-","2","-","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"컴퓨터프로그램보호법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","","","","","","",
"통신비밀보호법","합계","소년범죄자 처분결과","명","","","","","","","","","1","-","-","","-","-",
"통신비밀보호법","기소","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","구공판_구속","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","구공판_불구속","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","구약식","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","소년보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","가정보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","성매매보호송치","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"통신비밀보호법","불기소","소년범죄자 처분결과","명","","","","","","","","","1","-","-","","-","-",
"통신비밀보호법","기소유예","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","혐의없음","소년범죄자 처분결과","명","","","","","","","","","1","-","-","","-","-",
"통신비밀보호법","죄가안됨","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","공소권없음","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","기소중지","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","참고인중지","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"통신비밀보호법","공소보류","소년범죄자 처분결과","명","","","","","","","","","-","-","-","","-","-",
"특가법(도주차량)","합계","소년범죄자 처분결과","명","356","406","491","383","309","331","302","248","199","183","138","124","65","6",
"특가법(도주차량)","기소","소년범죄자 처분결과","명","128","136","160","80","58","41","64","62","47","45","24","32","11","3",
"특가법(도주차량)","구공판_구속","소년범죄자 처분결과","명","20","28","21","7","9","7","5","6","7","4","3","2","1","-",
"특가법(도주차량)","구공판_불구속","소년범죄자 처분결과","명","66","69","88","46","33","30","39","31","26","27","16","24","5","3",
"특가법(도주차량)","구약식","소년범죄자 처분결과","명","42","39","51","27","16","4","20","25","14","14","5","6","5","-",
"특가법(도주차량)","소년보호송치","소년범죄자 처분결과","명","130","158","207","195","165","202","167","121","99","91","74","58","28","2",
"특가법(도주차량)","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","1","-","","-","-",
"특가법(도주차량)","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"특가법(도주차량)","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"특가법(도주차량)","불기소","소년범죄자 처분결과","명","82","99","103","99","76","82","62","55","48","43","36","33","26","1",
"특가법(도주차량)","기소유예","소년범죄자 처분결과","명","70","86","83","83","59","64","38","41","33","23","17","17","13","-",
"특가법(도주차량)","혐의없음","소년범죄자 처분결과","명","11","10","17","14","17","13","21","12","15","20","18","9","6","1",
"특가법(도주차량)","죄가안됨","소년범죄자 처분결과","명","-","1","-","1","-","1","-","-","-","-","-","","-","-",
"특가법(도주차량)","공소권없음","소년범죄자 처분결과","명","1","2","3","1","-","4","3","2","-","-","1","7","7","-",
"특가법(도주차량)","기소중지","소년범죄자 처분결과","명","15","13","21","9","10","5","8","10","5","3","4","1","-","-",
"특가법(도주차량)","참고인중지","소년범죄자 처분결과","명","1","-","-","-","-","1","1","-","-","-","-","","-","-",
"특가법(도주차량)","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","합계","소년범죄자 처분결과","명","-","-","1","-","1","-","1","2","-","-","-","","-","-",
"폐기물관리법","기소","소년범죄자 처분결과","명","-","-","1","-","-","-","1","2","-","-","-","","-","-",
"폐기물관리법","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","1","-","-","-","","-","-",
"폐기물관리법","구약식","소년범죄자 처분결과","명","-","-","1","-","-","-","1","1","-","-","-","","-","-",
"폐기물관리법","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"폐기물관리법","불기소","소년범죄자 처분결과","명","-","-","-","-","1","-","-","-","-","-","-","","-","-",
"폐기물관리법","기소유예","소년범죄자 처분결과","명","-","-","-","-","1","-","-","-","-","-","-","","-","-",
"폐기물관리법","혐의없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","공소권없음","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","기소중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","참고인중지","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"폐기물관리법","공소보류","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","합계","소년범죄자 처분결과","명","4","1","-","1","-","-","4","4","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","기소","소년범죄자 처분결과","명","-","-","-","-","-","-","-","2","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","구공판_구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","구공판_불구속","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","구약식","소년범죄자 처분결과","명","-","-","-","-","-","-","-","2","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","소년보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","가정보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","성매매보호송치","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","아동보호송치","소년범죄자 처분결과","명","","","","","","","","","","","-","","-","-",
"풍속영업의 규제에 관한법률","불기소","소년범죄자 처분결과","명","4","1","-","1","-","-","4","2","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","기소유예","소년범죄자 처분결과","명","1","1","-","-","-","-","4","1","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","혐의없음","소년범죄자 처분결과","명","3","-","-","1","-","-","-","1","-","-","-","","-","-",
"풍속영업의 규제에 관한법률","죄가안됨","소년범죄자 처분결과","명","-","-","-","-","-","-","-","-","-","-","-","","-","-",
